S1Ware,JacSim
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.285714286
TB3-JPA,0.3
TB3-JPA,0.3
TB3-JPA,0.3
TB3-JPA,0.3
TB3-JPA,0.3
TB3-JPA,0.333333333
TB3-JPA,0.333333333
TB3-JPA,0.333333333
TB3-JPA,0.333333333
TB3-JPA,0.333333333
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.375
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.428571429
TB3-JPA,0.444444444
TB3-JPA,0.444444444
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.5
TB3-JPA,0.571428571
TB3-JPA,0.571428571
TB3-JPA,0.571428571
TB3-JPA,0.6
TB3-JPA,0.6
TB3-JPA,0.666666667
TB3-JPA,0.8
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0
TB3-JPL,0.090909091
TB3-JPL,0.1
TB3-JPL,0.1
TB3-JPL,0.1
TB3-JPL,0.1
TB3-JPL,0.1
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.111111111
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.125
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.142857143
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.166666667
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.2
TB3-JPL,0.222222222
TB3-JPL,0.222222222
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.25
TB3-JPL,0.285714286
TB3-JPL,0.285714286
TB3-JPL,0.285714286
TB3-JPL,0.333333333
TB3-JPL,0.333333333
TB3-JPL,0.333333333
TB3-JPL,0.333333333
TB3-JPL,0.333333333
TB3-JPL,0.4
TB3-JPL,0.4
TB3-JPL,0.5
TB3-JPL,0.6
TB3-JPL,1
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0
TE-BRPW,0.1
TE-BRPW,0.1
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.111111111
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.125
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.142857143
TE-BRPW,0.166666667
TE-BRPW,0.166666667
TE-BRPW,0.166666667
TE-BRPW,0.166666667
TE-BRPW,0.166666667
TE-BRPW,0.166666667
TE-BRPW,0.2
TE-BRPW,0.2
TE-BRPW,0.2
TE-BRPW,0.2
TE-BRPW,0.2
TE-BRPW,0.2
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.222222222
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.25
TE-BRPW,0.272727273
TE-BRPW,0.272727273
TE-BRPW,0.272727273
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.285714286
TE-BRPW,0.3
TE-BRPW,0.3
TE-BRPW,0.3
TE-BRPW,0.3
TE-BRPW,0.3
TE-BRPW,0.333333333
TE-BRPW,0.333333333
TE-BRPW,0.333333333
TE-BRPW,0.333333333
TE-BRPW,0.333333333
TE-BRPW,0.333333333
TE-BRPW,0.333333333
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.375
TE-BRPW,0.428571429
TE-BRPW,0.428571429
TE-BRPW,0.428571429
TE-BRPW,0.428571429
TE-BRPW,0.428571429
TE-BRPW,0.428571429
TE-BRPW,0.428571429
TE-BRPW,0.444444444
TE-BRPW,0.444444444
TE-BRPW,0.5
TE-BRPW,0.5
TE-BRPW,0.5
TE-BRPW,0.5
TE-BRPW,0.5
TE-BRPW,0.5
TE-BRPW,0.5
TE-BRPW,0.5
TE-BRPW,0.571428571
TE-BRPW,0.625
TE-BRPW,0.666666667
TE-BRPW,0.666666667
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0
TE-EPW,0.111111111
TE-EPW,0.111111111
TE-EPW,0.125
TE-EPW,0.125
TE-EPW,0.125
TE-EPW,0.125
TE-EPW,0.125
TE-EPW,0.125
TE-EPW,0.125
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.142857143
TE-EPW,0.2
TE-EPW,0.222222222
TE-EPW,0.222222222
TE-EPW,0.222222222
TE-EPW,0.222222222
TE-EPW,0.222222222
TE-EPW,0.222222222
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.25
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.285714286
TE-EPW,0.3
TE-EPW,0.333333333
TE-EPW,0.333333333
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.375
TE-EPW,0.4
TE-EPW,0.4
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.428571429
TE-EPW,0.444444444
TE-EPW,0.444444444
TE-EPW,0.444444444
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.5
TE-EPW,0.555555556
TE-EPW,0.571428571
TE-EPW,0.571428571
TE-EPW,0.571428571
TE-EPW,0.571428571
TE-EPW,0.571428571
TE-EPW,0.625
TE-EPW,0.625
TE-EPW,0.625
TE-EPW,0.625
TE-EPW,0.666666667
TE-EPW,0.714285714
TE-EPW,0.833333333
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0
TE-S1BW,0.1
TE-S1BW,0.1
TE-S1BW,0.1
TE-S1BW,0.111111111
TE-S1BW,0.125
TE-S1BW,0.125
TE-S1BW,0.125
TE-S1BW,0.125
TE-S1BW,0.125
TE-S1BW,0.125
TE-S1BW,0.142857143
TE-S1BW,0.142857143
TE-S1BW,0.142857143
TE-S1BW,0.142857143
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.166666667
TE-S1BW,0.2
TE-S1BW,0.2
TE-S1BW,0.2
TE-S1BW,0.2
TE-S1BW,0.2
TE-S1BW,0.222222222
TE-S1BW,0.25
TE-S1BW,0.25
TE-S1BW,0.25
TE-S1BW,0.25
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.285714286
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.333333333
TE-S1BW,0.375
TE-S1BW,0.375
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.4
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.428571429
TE-S1BW,0.444444444
TE-S1BW,0.444444444
TE-S1BW,0.444444444
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.5
TE-S1BW,0.571428571
TE-S1BW,0.571428571
TE-S1BW,0.571428571
TE-S1BW,0.571428571
TE-S1BW,0.571428571
TE-S1BW,0.571428571
TE-S1BW,0.571428571
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.6
TE-S1BW,0.666666667
TE-S1BW,0.666666667
TE-S1BW,0.666666667
TE-S1BW,0.666666667
TE-S1BW,0.666666667
TE-S1BW,0.666666667
TE-S1BW,0.666666667
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,0.8
TE-S1BW,1
TE-S1BW,1
TE-S1BW,1
TE-S1BW,1
TE-S1BW,1
TE-S1BW,1
TE-S1BW,1
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0
TE-SBW,0.111111111
TE-SBW,0.111111111
TE-SBW,0.111111111
TE-SBW,0.111111111
TE-SBW,0.111111111
TE-SBW,0.125
TE-SBW,0.125
TE-SBW,0.125
TE-SBW,0.125
TE-SBW,0.125
TE-SBW,0.125
TE-SBW,0.125
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.142857143
TE-SBW,0.166666667
TE-SBW,0.166666667
TE-SBW,0.166666667
TE-SBW,0.166666667
TE-SBW,0.166666667
TE-SBW,0.166666667
TE-SBW,0.166666667
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.2
TE-SBW,0.222222222
TE-SBW,0.222222222
TE-SBW,0.222222222
TE-SBW,0.25
TE-SBW,0.25
TE-SBW,0.25
TE-SBW,0.25
TE-SBW,0.25
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.285714286
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.333333333
TE-SBW,0.375
TE-SBW,0.375
TE-SBW,0.375
TE-SBW,0.375
TE-SBW,0.375
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.4
TE-SBW,0.428571429
TE-SBW,0.428571429
TE-SBW,0.428571429
TE-SBW,0.428571429
TE-SBW,0.428571429
TE-SBW,0.428571429
TE-SBW,0.428571429
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.5
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.6
TE-SBW,0.666666667
TE-SBW,0.666666667
TE-SBW,0.666666667
TE-SBW,0.666666667
TE-SBW,0.666666667
TE-SBW,0.666666667
TE-SBW,0.666666667
TE-SBW,0.666666667
TE-SBW,0.75
TE-SBW,0.75
TE-SBW,0.75
TE-SBW,0.75
TE-SBW,0.75
TE-SBW,0.75
TE-SBW,0.75
TE-SBW,1
TE-SBW,1
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0
TE-SRW,0.090909091
TE-SRW,0.1
TE-SRW,0.1
TE-SRW,0.1
TE-SRW,0.1
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.111111111
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.125
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.142857143
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.166666667
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.2
TE-SRW,0.222222222
TE-SRW,0.222222222
TE-SRW,0.222222222
TE-SRW,0.25
TE-SRW,0.25
TE-SRW,0.25
TE-SRW,0.25
TE-SRW,0.25
TE-SRW,0.285714286
TE-SRW,0.285714286
TE-SRW,0.285714286
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.333333333
TE-SRW,0.375
TE-SRW,0.4
TE-SRW,0.4
TE-SRW,0.428571429
TE-SRW,0.428571429
TE-SRW,0.428571429
TE-SRW,0.5
TE-SRW,0.5
TE-SRW,0.5
TE-SRW,0.5
TE-SRW,0.5
TE-SRW,0.5
TE-SRW,0.5
TE-SRW,0.5
TE-SRW,0.666666667
TE-SRW,0.666666667
TE-SRW,0.666666667
TG-AP,0
TG-AP,0
TG-AP,0
TG-AP,0
TG-AP,0
TG-AP,0
TG-AP,0
TG-AP,0.1
